report_fy,document,page,schedule_fy,grade,step,rate,basis,confirmed_by
2016,4123-fy-2016-annual-town-report.pdf,150,2017,19,3,47.22,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,19,4,48.63,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,19,5,50.09,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,19,6,51.59,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,19,7,53.14,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,19,8,54.73,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,1,48.51,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,2,49.97,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,3,51.47,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,4,53.01,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,5,54.60,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,6,56.24,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,7,57.93,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,150,2017,20,8,59.66,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 186, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,1,9.44,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,2,9.72,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,3,10.01,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,4,10.31,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,5,10.62,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,6,10.93,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,7,11.26,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,1,8,11.61,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,1,10.28,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,2,10.59,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,3,10.91,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,4,11.24,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,5,11.58,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,6,11.92,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,7,12.28,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,2,8,12.65,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,1,11.21,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,2,11.55,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,3,11.89,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,4,12.25,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,5,12.62,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,6,12.99,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,7,13.38,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,3,8,13.79,Apple Vision OCR,"a163-2016-may-annual-town-meeting-booklet-pdf.pdf page 9, which prints the same schedule (pdf text layer)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,1,12.22,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,2,12.59,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,3,12.96,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,4,13.35,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,5,13.75,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,6,14.17,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,7,14.59,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,4,8,15.02,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,1,13.32,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,2,13.72,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,3,14.13,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,4,14.56,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,5,14.99,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,6,15.44,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,7,15.90,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,5,8,16.38,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,1,14.51,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,2,14.95,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,3,15.40,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,4,15.86,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,5,16.34,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,6,16.83,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,7,17.33,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,6,8,17.85,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,1,15.82,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,2,16.30,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,3,16.79,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,4,17.29,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,5,17.81,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,6,18.34,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,7,18.89,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,7,8,19.46,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,1,17.25,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,2,17.77,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,3,18.30,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,4,18.85,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,5,19.41,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,6,19.99,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,7,20.59,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,8,8,21.22,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,1,18.80,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,2,19.36,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,3,19.94,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,4,20.54,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,5,21.15,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,6,21.80,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,7,22.45,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,9,8,23.12,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,1,20.49,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,2,21.10,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,3,21.74,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,4,22.39,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,5,23.06,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,6,23.76,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,7,24.47,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,10,8,25.20,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,1,22.34,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,2,23.01,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,3,23.69,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,4,24.41,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,5,25.14,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,6,25.90,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,7,26.67,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,11,8,27.47,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,1,24.35,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,2,25.08,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,3,25.83,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,4,26.60,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,5,27.40,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,6,28.22,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,7,29.07,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,12,8,29.95,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,1,26.54,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,2,27.34,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,3,28.15,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,4,29.00,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,5,29.87,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,6,30.76,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,7,31.69,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,13,8,32.64,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,1,28.93,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,2,29.79,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,3,30.69,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,4,31.61,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,5,32.56,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,6,33.54,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,7,34.54,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,14,8,35.58,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,1,31.53,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,2,32.48,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,3,33.45,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,4,34.46,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,5,35.49,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,6,36.55,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,7,37.65,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,15,8,38.78,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,1,34.36,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,2,35.39,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,3,36.45,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,4,37.56,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,5,38.68,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,6,39.84,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,7,41.03,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,16,8,42.27,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,1,37.46,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,2,38.59,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,3,39.74,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,4,40.93,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,5,42.16,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,6,43.42,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,7,44.73,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,17,8,46.07,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,18,1,40.83,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,18,2,42.05,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,18,3,43.32,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,18,4,44.61,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,18,5,45.95,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
2016,4123-fy-2016-annual-town-report.pdf,186,2017,18,6,47.34,Apple Vision OCR,"4123-fy-2016-annual-town-report.pdf page 150, which prints the same schedule (apple vision ocr)"
