report_fy,document,page,as_of_fy,as_of_basis,section,category,amount,identities_closed
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,2552053,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,20000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,29760000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2078200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,960000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,41885307,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,32818200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,42495303,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,609996,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,9067107,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2021,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,609996,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,3440000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,590000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,56849,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,1580218,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,2369582,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,3220011,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,25000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,30585000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2263200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,980000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,45109859,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,33853200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,46372354,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,1262495,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,11256659,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2020,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,1262495,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,650000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,2570000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,20000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,85364,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,2060862,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,3101908,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,3902215,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,30000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,30720000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2428200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1000000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,46568549,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,34178200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,48668549,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,2100000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,12390349,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2023,4131-fy-2023-annual-town-report.pdf,52,2019,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,2100000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,345000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,2350000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,75000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,926561,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,5000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,27135000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,1530000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,890000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,33256561,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,29560000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,33409060,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,152499,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,3696561,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2024,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,152499,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,410000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,2790000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,155727,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,76073,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,1458302,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,10000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,28040000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,1708200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,915000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,35563302,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,30673200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,35868300,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,304998,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,4890102,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2023,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,304998,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,470000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,3025000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,628858,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,854640,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,2007387,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,15000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,28915000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,1893200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,940000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,38749085,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,31763200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,39206582,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,457497,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,6985885,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2022,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,457497,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,530000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,3230000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,28443,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,1103356,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,1623255,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,2552053,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,20000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,29760000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2078200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,960000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,41885307,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,32818200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,42495303,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,609996,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,9067107,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2021,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,609996,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,590000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,3440000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,56849,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,1580218,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,2369582,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,3220011,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,25000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,30585000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2263200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,980000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,45109859,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
