video_id,board_slug,meeting_date,path,segments,seconds,language,generated,chars,fetched_at
TMmBa6ueRGI,finance-committee,2022-01-13,sources/data/youtube-transcripts/finance-committee/2022-01-13-TMmBa6ueRGI.json,4102,8760,en,auto,388061,2026-09-11T18:14:09Z
oWoLkKBtq_A,conservation-commission,2022-01-10,sources/data/youtube-transcripts/conservation-commission/2022-01-10-oWoLkKBtq_A.json,3413,7412,en,auto,312215,2026-09-10T17:23:47Z
3j04Yt4gFgo,school-committee,2022-01-05,sources/data/youtube-transcripts/school-committee/2022-01-05-3j04Yt4gFgo.json,2190,5030,en,auto,202510,2026-09-11T18:25:21Z
ElGt20ZVtPY,select-board,2022-01-04,sources/data/youtube-transcripts/select-board/2022-01-04-ElGt20ZVtPY.json,2801,6198,en,auto,261799,2026-09-11T20:20:58Z
-s6WVqfr7nM,select-board,2021-12-21,sources/data/youtube-transcripts/select-board/2021-12-21--s6WVqfr7nM.json,4189,9366,en,auto,396413,2026-09-11T20:21:45Z
eqa1BOTaPbc,school-committee,2021-12-15,sources/data/youtube-transcripts/school-committee/2021-12-15-eqa1BOTaPbc.json,4410,10229,en,auto,402036,2026-09-10T17:24:33Z
7E-DC-sj4xU,select-board,2021-12-14,sources/data/youtube-transcripts/select-board/2021-12-14-7E-DC-sj4xU.json,3630,7697,en,auto,344965,2026-09-11T20:22:31Z
QMBbwgHWYMA,finance-committee,2021-12-09,sources/data/youtube-transcripts/finance-committee/2021-12-09-QMBbwgHWYMA.json,1850,4116,en,auto,170780,2026-09-11T18:14:55Z
rh1qb-al1AM,select-board,2021-12-07,sources/data/youtube-transcripts/select-board/2021-12-07-rh1qb-al1AM.json,3483,7761,en,auto,326234,2026-09-11T20:23:17Z
RCVMIJdFrgo,school-committee,2021-12-01,sources/data/youtube-transcripts/school-committee/2021-12-01-RCVMIJdFrgo.json,3045,7105,en,auto,280005,2026-09-10T17:25:19Z
WyWosO--6sA,select-board,2021-11-23,sources/data/youtube-transcripts/select-board/2021-11-23-WyWosO--6sA.json,1689,3896,en,auto,158614,2026-09-11T20:24:04Z
KTc7uLCgIqo,parks-commission,2021-11-22,sources/data/youtube-transcripts/parks-commission/2021-11-22-KTc7uLCgIqo.json,3432,7480,en,auto,317751,2026-09-10T17:26:05Z
qhe5sfqOvNs,school-committee,2021-11-17,sources/data/youtube-transcripts/school-committee/2021-11-17-qhe5sfqOvNs.json,2013,4651,en,auto,184965,2026-09-10T17:26:51Z
g5mtW4gOPWk,select-board,2021-11-09,sources/data/youtube-transcripts/select-board/2021-11-09-g5mtW4gOPWk.json,2021,4570,en,auto,190113,2026-09-11T20:24:50Z
kUqJBVgp2mk,finance-committee,2021-11-04,sources/data/youtube-transcripts/finance-committee/2021-11-04-kUqJBVgp2mk.json,4797,10334,en,auto,454927,2026-09-11T18:15:41Z
4H57y3BPVh0,school-committee,2021-11-03,sources/data/youtube-transcripts/school-committee/2021-11-03-4H57y3BPVh0.json,2427,5463,en,auto,227915,2026-09-10T17:27:37Z
eNevKX20RR4,select-board,2021-11-02,sources/data/youtube-transcripts/select-board/2021-11-02-eNevKX20RR4.json,4688,10450,en,auto,447004,2026-09-11T20:58:37Z
Gp102JkcQdU,finance-committee,2021-10-28,sources/data/youtube-transcripts/finance-committee/2021-10-28-Gp102JkcQdU.json,3355,7329,en,auto,318701,2026-09-11T18:16:27Z
hShyI8G4GIQ,select-board,2021-10-19,sources/data/youtube-transcripts/select-board/2021-10-19-hShyI8G4GIQ.json,5919,13137,en,auto,553579,2026-09-11T20:59:23Z
ueog2Zsqgtw,finance-committee,2021-10-14,sources/data/youtube-transcripts/finance-committee/2021-10-14-ueog2Zsqgtw.json,2968,6906,en,auto,269866,2026-09-11T18:17:14Z
0O1c9uX7Epo,select-board,2021-10-12,sources/data/youtube-transcripts/select-board/2021-10-12-0O1c9uX7Epo.json,4544,10022,en,auto,428143,2026-09-11T21:00:09Z
cmyWUZzeBS0,finance-committee,2021-10-07,sources/data/youtube-transcripts/finance-committee/2021-10-07-cmyWUZzeBS0.json,2194,4964,en,auto,200485,2026-09-11T18:18:00Z
bCA3e54lHd8,school-committee,2021-10-06,sources/data/youtube-transcripts/school-committee/2021-10-06-bCA3e54lHd8.json,2720,6142,en,auto,252347,2026-09-10T17:28:23Z
uuKWaPF8_d0,select-board,2021-10-05,sources/data/youtube-transcripts/select-board/2021-10-05-uuKWaPF8_d0.json,3119,6880,en,auto,296948,2026-09-11T21:00:56Z
EdRVG7k40jk,school-committee,2021-09-25,sources/data/youtube-transcripts/school-committee/2021-09-25-EdRVG7k40jk.json,127,311,en,auto,12320,2026-09-10T17:29:09Z
gslPh-rXx9M,finance-committee,2021-09-23,sources/data/youtube-transcripts/finance-committee/2021-09-23-gslPh-rXx9M.json,3767,8519,en,auto,343602,2026-09-11T18:18:46Z
e2WD_vvIVV0,select-board,2021-09-21,sources/data/youtube-transcripts/select-board/2021-09-21-e2WD_vvIVV0.json,2202,4903,en,auto,205657,2026-09-11T21:01:42Z
Qnl8kcVm8GM,school-committee,2021-09-15,sources/data/youtube-transcripts/school-committee/2021-09-15-Qnl8kcVm8GM.json,2666,6010,en,auto,247657,2026-09-10T17:29:55Z
r1xcigjMEnI,select-board,2021-09-14,sources/data/youtube-transcripts/select-board/2021-09-14-r1xcigjMEnI.json,3371,7246,en,auto,319067,2026-09-11T21:02:28Z
KnaBTOgjiLc,finance-committee,2021-09-09,sources/data/youtube-transcripts/finance-committee/2021-09-09-KnaBTOgjiLc.json,2237,5564,en,auto,205635,2026-09-11T18:19:33Z
2PYQdw_bg-E,select-board,2021-09-07,sources/data/youtube-transcripts/select-board/2021-09-07-2PYQdw_bg-E.json,2928,6502,en,auto,275111,2026-09-11T21:03:14Z
yIroL4PtIuw,school-committee,2021-09-01,sources/data/youtube-transcripts/school-committee/2021-09-01-yIroL4PtIuw.json,2137,5131,en,auto,199714,2026-09-10T17:30:41Z
tPdpklZ0snY,finance-committee,2021-08-26,sources/data/youtube-transcripts/finance-committee/2021-08-26-tPdpklZ0snY.json,2511,5472,en,auto,233928,2026-09-11T18:20:19Z
1TdZen534xs,select-board,2021-08-24,sources/data/youtube-transcripts/select-board/2021-08-24-1TdZen534xs.json,2567,5749,en,auto,242006,2026-09-11T21:04:00Z
UjXpR17ajN4,school-committee,2021-08-18,sources/data/youtube-transcripts/school-committee/2021-08-18-UjXpR17ajN4.json,2365,6673,en,auto,218460,2026-09-10T17:31:27Z
3GiJWpjJaR0,select-board,2021-08-17,sources/data/youtube-transcripts/select-board/2021-08-17-3GiJWpjJaR0.json,2398,5195,en,auto,230326,2026-09-11T21:04:47Z
ZBYyoyyTYEE,finance-committee,2021-08-12,sources/data/youtube-transcripts/finance-committee/2021-08-12-ZBYyoyyTYEE.json,4688,10261,en,auto,438614,2026-09-11T19:37:47Z
FrY7REt8ZTc,select-board,2021-08-10,sources/data/youtube-transcripts/select-board/2021-08-10-FrY7REt8ZTc.json,1099,2456,en,auto,105235,2026-09-11T21:05:33Z
ixqRzaiLCt4,select-board,2021-07-27,sources/data/youtube-transcripts/select-board/2021-07-27-ixqRzaiLCt4.json,2307,4917,en,auto,218261,2026-09-11T21:06:19Z
Ptge-y5lLTc,finance-committee,2021-07-22,sources/data/youtube-transcripts/finance-committee/2021-07-22-Ptge-y5lLTc.json,1043,2579,en,auto,97837,2026-09-11T19:38:33Z
WWNHQlqq5Og,select-board,2021-07-13,sources/data/youtube-transcripts/select-board/2021-07-13-WWNHQlqq5Og.json,4376,9606,en,auto,414158,2026-09-11T21:07:05Z
eK06js9owF0,finance-committee,2021-07-08,sources/data/youtube-transcripts/finance-committee/2021-07-08-eK06js9owF0.json,4267,9676,en,auto,400424,2026-09-11T19:39:19Z
ZSpzs6LggRM,select-board,2021-07-06,sources/data/youtube-transcripts/select-board/2021-07-06-ZSpzs6LggRM.json,1298,3222,en,auto,122801,2026-09-11T21:07:51Z
9-rbJ7rQdlA,select-board,2021-06-22,sources/data/youtube-transcripts/select-board/2021-06-22-9-rbJ7rQdlA.json,1819,3697,en,auto,173295,2026-09-11T21:08:38Z
J59e49c7rlY,school-committee,2021-06-21,sources/data/youtube-transcripts/school-committee/2021-06-21-J59e49c7rlY.json,1546,4189,en,auto,144137,2026-09-10T17:32:14Z
Shvh1cVcpNk,finance-committee,2021-06-17,sources/data/youtube-transcripts/finance-committee/2021-06-17-Shvh1cVcpNk.json,2290,5613,en,auto,213732,2026-09-11T19:40:06Z
T1fKs8Ke4-4,school-committee,2021-06-16,sources/data/youtube-transcripts/school-committee/2021-06-16-T1fKs8Ke4-4.json,2394,5720,en,auto,224570,2026-09-10T17:33:00Z
yOGqTfgw3TY,select-board,2021-06-15,sources/data/youtube-transcripts/select-board/2021-06-15-yOGqTfgw3TY.json,3533,7409,en,auto,334381,2026-09-11T21:09:24Z
dWqpWSkTvq4,select-board,2021-06-08,sources/data/youtube-transcripts/select-board/2021-06-08-dWqpWSkTvq4.json,3156,6993,en,auto,298354,2026-09-11T21:10:10Z
B33EhfGynCY,school-committee,2021-06-03,sources/data/youtube-transcripts/school-committee/2021-06-03-B33EhfGynCY.json,2485,7492,en,auto,233241,2026-09-10T17:33:46Z
Hb1E1VCgbEk,select-board,2021-06-01,sources/data/youtube-transcripts/select-board/2021-06-01-Hb1E1VCgbEk.json,4082,9467,en,auto,384617,2026-09-11T21:10:56Z
Yp7icrEgRRU,sewer-commission,2021-05-26,sources/data/youtube-transcripts/sewer-commission/2021-05-26-Yp7icrEgRRU.json,2415,5421,en,auto,227712,2026-09-10T17:34:32Z
xau0w_u2BQc,school-committee,2021-05-19,sources/data/youtube-transcripts/school-committee/2021-05-19-xau0w_u2BQc.json,1877,4547,en,auto,176785,2026-09-10T17:35:18Z
KbuXbvoiGyw,select-board,2021-05-18,sources/data/youtube-transcripts/select-board/2021-05-18-KbuXbvoiGyw.json,2745,6744,en,auto,258144,2026-09-11T21:11:42Z
05MqeNVvmeE,finance-committee,2021-05-13,sources/data/youtube-transcripts/finance-committee/2021-05-13-05MqeNVvmeE.json,1733,4259,en,auto,162902,2026-09-11T19:40:52Z
290veN3iYsM,select-board,2021-05-11,sources/data/youtube-transcripts/select-board/2021-05-11-290veN3iYsM.json,1733,3860,en,auto,163914,2026-09-11T21:12:29Z
J1d9t1wu64w,school-committee,2021-05-05,sources/data/youtube-transcripts/school-committee/2021-05-05-J1d9t1wu64w.json,1917,4686,en,auto,179677,2026-09-10T17:36:05Z
pv7i2AjCQpY,select-board,2021-05-04,sources/data/youtube-transcripts/select-board/2021-05-04-pv7i2AjCQpY.json,3195,7169,en,auto,302847,2026-09-11T21:13:15Z
uZCJDM7s_7E,finance-committee,2021-04-29,sources/data/youtube-transcripts/finance-committee/2021-04-29-uZCJDM7s_7E.json,2806,6579,en,auto,262805,2026-09-11T19:41:38Z
5mann2BRZGs,select-board,2021-04-27,sources/data/youtube-transcripts/select-board/2021-04-27-5mann2BRZGs.json,3157,7213,en,auto,297428,2026-09-11T21:14:01Z
texxekoncIg,finance-committee,2021-04-22,sources/data/youtube-transcripts/finance-committee/2021-04-22-texxekoncIg.json,1215,2781,en,auto,114859,2026-09-11T19:42:24Z
ndD7gM_pgWA,select-board,2021-04-13,sources/data/youtube-transcripts/select-board/2021-04-13-ndD7gM_pgWA.json,2552,6020,en,auto,241166,2026-09-11T21:14:47Z
bH8I43bC39A,finance-committee,2021-04-08,sources/data/youtube-transcripts/finance-committee/2021-04-08-bH8I43bC39A.json,1794,4504,en,auto,167569,2026-09-11T19:43:10Z
CG8guNfRAKQ,conservation-commission,2021-04-08,sources/data/youtube-transcripts/conservation-commission/2021-04-08-CG8guNfRAKQ.json,7277,16532,en,auto,681057,2026-09-10T17:36:51Z
yD_xTVE98Wc,school-committee,2021-04-07,sources/data/youtube-transcripts/school-committee/2021-04-07-yD_xTVE98Wc.json,3259,9760,en,auto,306100,2026-09-10T17:37:37Z
5-qwXbzFwvw,select-board,2021-04-06,sources/data/youtube-transcripts/select-board/2021-04-06-5-qwXbzFwvw.json,2420,5520,en,auto,228333,2026-09-11T21:15:33Z
rXSTNCSBynM,select-board,2021-04-01,sources/data/youtube-transcripts/select-board/2021-04-01-rXSTNCSBynM.json,257,597,en,auto,24956,2026-09-11T21:16:19Z
tLFMP8RQtLg,select-board,2021-03-30,sources/data/youtube-transcripts/select-board/2021-03-30-tLFMP8RQtLg.json,3699,8556,en,auto,348384,2026-09-11T21:17:05Z
7gYgK9UngKw,finance-committee,2021-03-25,sources/data/youtube-transcripts/finance-committee/2021-03-25-7gYgK9UngKw.json,3884,8829,en,auto,354122,2026-09-11T19:43:57Z
jQAj16kJQlc,finance-committee,2021-03-18,sources/data/youtube-transcripts/finance-committee/2021-03-18-jQAj16kJQlc.json,4456,10985,en,auto,416778,2026-09-11T19:44:43Z
8wx3dXV5Eyo,school-committee,2021-03-17,sources/data/youtube-transcripts/school-committee/2021-03-17-8wx3dXV5Eyo.json,3975,9957,en,auto,371389,2026-09-10T17:46:23Z
ik0fTEVC4xg,select-board,2021-03-16,sources/data/youtube-transcripts/select-board/2021-03-16-ik0fTEVC4xg.json,3821,9080,en,auto,359090,2026-09-11T21:50:41Z
ECPjzDPjb4U,finance-committee,2021-03-11,sources/data/youtube-transcripts/finance-committee/2021-03-11-ECPjzDPjb4U.json,4420,10167,en,auto,415766,2026-09-11T19:45:29Z
_bPz3laZjho,finance-committee,2021-03-04,sources/data/youtube-transcripts/finance-committee/2021-03-04-_bPz3laZjho.json,4193,9873,en,auto,393111,2026-09-11T19:46:15Z
gIBMm0OUNUw,school-committee,2021-03-03,sources/data/youtube-transcripts/school-committee/2021-03-03-gIBMm0OUNUw.json,2775,8124,en,auto,274896,2026-09-10T17:47:09Z
f7g0rqQKJwA,select-board,2021-03-02,sources/data/youtube-transcripts/select-board/2021-03-02-f7g0rqQKJwA.json,5316,12141,en,auto,500967,2026-09-11T21:52:13Z
MD-v74NN8GA,finance-committee,2021-02-25,sources/data/youtube-transcripts/finance-committee/2021-02-25-MD-v74NN8GA.json,4634,9946,en,auto,438831,2026-09-11T19:47:02Z
0OcYycWL1FA,school-committee,2021-02-24,sources/data/youtube-transcripts/school-committee/2021-02-24-0OcYycWL1FA.json,4138,10248,en,auto,388994,2026-09-10T17:47:56Z
KWaxWmbaZJY,finance-committee,2021-02-18,sources/data/youtube-transcripts/finance-committee/2021-02-18-KWaxWmbaZJY.json,3974,9493,en,auto,372444,2026-09-11T19:47:48Z
eGeR1UPrRwM,select-board,2021-02-16,sources/data/youtube-transcripts/select-board/2021-02-16-eGeR1UPrRwM.json,1846,4047,en,auto,174897,2026-09-11T21:53:00Z
4Sc3b98BXDg,school-committee,2021-02-10,sources/data/youtube-transcripts/school-committee/2021-02-10-4Sc3b98BXDg.json,1545,3835,en,auto,144825,2026-09-10T17:48:41Z
A-kYAZz23XY,select-board,2021-02-09,sources/data/youtube-transcripts/select-board/2021-02-09-A-kYAZz23XY.json,2264,5204,en,auto,213180,2026-09-11T21:53:46Z
lSQvgofaf28,capital-planning-committee,2021-02-07,sources/data/youtube-transcripts/capital-planning-committee/2021-02-07-lSQvgofaf28.json,1071,2677,en,auto,100894,2026-09-10T17:49:27Z
BiHVmwDaYWc,school-committee,2021-02-03,sources/data/youtube-transcripts/school-committee/2021-02-03-BiHVmwDaYWc.json,2230,5572,en,auto,209008,2026-09-10T17:50:13Z
vju8IBIN2gY,select-board,2021-02-02,sources/data/youtube-transcripts/select-board/2021-02-02-vju8IBIN2gY.json,2739,5804,en,auto,259336,2026-09-11T21:54:32Z
TNaO3e-75FQ,finance-committee,2021-01-28,sources/data/youtube-transcripts/finance-committee/2021-01-28-TNaO3e-75FQ.json,2016,4595,en,auto,190212,2026-09-11T19:48:35Z
AI853Y5UYSA,finance-committee,2021-01-21,sources/data/youtube-transcripts/finance-committee/2021-01-21-AI853Y5UYSA.json,3815,8697,en,auto,358889,2026-09-11T19:49:21Z
e7X1Cop_ILI,school-committee,2021-01-20,sources/data/youtube-transcripts/school-committee/2021-01-20-e7X1Cop_ILI.json,3206,8214,en,auto,300537,2026-09-10T17:50:59Z
Ps8dXHtAimY,select-board,2021-01-19,sources/data/youtube-transcripts/select-board/2021-01-19-Ps8dXHtAimY.json,4030,9537,en,auto,379807,2026-09-11T21:55:19Z
cLn4293Pbzc,finance-committee,2021-01-14,sources/data/youtube-transcripts/finance-committee/2021-01-14-cLn4293Pbzc.json,3203,7425,en,auto,300606,2026-09-11T19:50:07Z
kdGNGJEsL34,senior-citizens-tax-work-off-committee,2021-01-12,sources/data/youtube-transcripts/senior-citizens-tax-work-off-committee/2021-01-12-kdGNGJEsL34.json,182,496,en,auto,17753,2026-09-10T17:51:45Z
XLeuWmOqGsU,select-board,2021-01-12,sources/data/youtube-transcripts/select-board/2021-01-12-XLeuWmOqGsU.json,3049,6929,en,auto,285999,2026-09-11T21:56:05Z
-q1nKs61AeE,school-committee,2021-01-06,sources/data/youtube-transcripts/school-committee/2021-01-06--q1nKs61AeE.json,1804,5867,en,auto,169594,2026-09-10T17:52:31Z
t_Jp2rzrmqQ,select-board,2021-01-05,sources/data/youtube-transcripts/select-board/2021-01-05-t_Jp2rzrmqQ.json,2880,6455,en,auto,270453,2026-09-11T21:56:51Z
kZrKyFaZhEc,school-committee,2020-12-16,sources/data/youtube-transcripts/school-committee/2020-12-16-kZrKyFaZhEc.json,6219,16311,en,auto,586845,2026-09-10T17:53:17Z
k93hztd6Ess,select-board,2020-12-15,sources/data/youtube-transcripts/select-board/2020-12-15-k93hztd6Ess.json,1629,3613,en,auto,154098,2026-09-11T21:57:37Z
wd7hKM0vhtA,finance-committee,2020-12-10,sources/data/youtube-transcripts/finance-committee/2020-12-10-wd7hKM0vhtA.json,2194,5155,en,auto,206206,2026-09-11T19:50:53Z
_36zp6f2Wos,zoning-board-of-appeals,2020-12-09,sources/data/youtube-transcripts/zoning-board-of-appeals/2020-12-09-_36zp6f2Wos.json,1292,3035,en,auto,121654,2026-09-10T17:54:03Z
5xVfD6vdxRY,select-board,2020-12-08,sources/data/youtube-transcripts/select-board/2020-12-08-5xVfD6vdxRY.json,5017,11207,en,auto,475416,2026-09-11T21:58:23Z
fmEs33pD9zw,school-committee,2020-12-02,sources/data/youtube-transcripts/school-committee/2020-12-02-fmEs33pD9zw.json,3111,7036,en,auto,293919,2026-09-10T17:54:49Z
elho7jnHAMo,select-board,2020-12-01,sources/data/youtube-transcripts/select-board/2020-12-01-elho7jnHAMo.json,4349,9550,en,auto,411773,2026-09-11T21:59:10Z
tz6HG3fJC4E,school-committee,2020-11-18,sources/data/youtube-transcripts/school-committee/2020-11-18-tz6HG3fJC4E.json,1710,4293,en,auto,161306,2026-09-10T17:55:35Z
pDxRiPzbInA,select-board,2020-11-16,sources/data/youtube-transcripts/select-board/2020-11-16-pDxRiPzbInA.json,346,884,en,auto,32807,2026-09-11T21:59:56Z
dTun8tk4yLs,finance-committee,2020-11-12,sources/data/youtube-transcripts/finance-committee/2020-11-12-dTun8tk4yLs.json,1822,3935,en,auto,169358,2026-09-11T19:51:40Z
COx-r-mmTvE,select-board,2020-11-10,sources/data/youtube-transcripts/select-board/2020-11-10-COx-r-mmTvE.json,5108,11045,en,auto,483007,2026-09-11T22:00:42Z
yJyPu072Sn4,school-committee,2020-11-04,sources/data/youtube-transcripts/school-committee/2020-11-04-yJyPu072Sn4.json,2874,9333,en,auto,270064,2026-09-10T17:56:21Z
uE1LnbBMCH4,select-board,2020-11-03,sources/data/youtube-transcripts/select-board/2020-11-03-uE1LnbBMCH4.json,4002,9019,en,auto,376817,2026-09-11T22:01:29Z
pcc7h-g1-no,finance-committee,2020-10-29,sources/data/youtube-transcripts/finance-committee/2020-10-29-pcc7h-g1-no.json,2891,6666,en,auto,271092,2026-09-11T19:52:26Z
mX7nytV7uCM,school-committee,2020-10-21,sources/data/youtube-transcripts/school-committee/2020-10-21-mX7nytV7uCM.json,3777,9047,en,auto,353671,2026-09-10T17:57:07Z
FptyvqQxkH0,select-board,2020-10-20,sources/data/youtube-transcripts/select-board/2020-10-20-FptyvqQxkH0.json,4656,10617,en,auto,438116,2026-09-11T22:02:15Z
yJpBgv_0va4,finance-committee,2020-10-15,sources/data/youtube-transcripts/finance-committee/2020-10-15-yJpBgv_0va4.json,3101,7769,en,auto,289396,2026-09-11T19:53:12Z
C4TlWy99uEY,zoning-board-of-appeals,2020-10-14,sources/data/youtube-transcripts/zoning-board-of-appeals/2020-10-14-C4TlWy99uEY.json,1291,3021,en,auto,122090,2026-09-10T17:57:54Z
AONFJRbpoEw,select-board,2020-10-13,sources/data/youtube-transcripts/select-board/2020-10-13-AONFJRbpoEw.json,4028,9215,en,auto,373973,2026-09-11T22:03:01Z
DE3rgnA4n5k,finance-committee,2020-10-08,sources/data/youtube-transcripts/finance-committee/2020-10-08-DE3rgnA4n5k.json,4782,10827,en,auto,440696,2026-09-11T19:53:58Z
60BC7x21LJY,school-committee,2020-10-07,sources/data/youtube-transcripts/school-committee/2020-10-07-60BC7x21LJY.json,4552,11054,en,auto,428474,2026-09-10T17:58:40Z
kgHDLq7XoqY,select-board,2020-10-06,sources/data/youtube-transcripts/select-board/2020-10-06-kgHDLq7XoqY.json,5597,12636,en,auto,526976,2026-09-11T22:03:48Z
nnKCub1vkew,public-access-cable-committee-pacc,2020-10-05,sources/data/youtube-transcripts/public-access-cable-committee-pacc/2020-10-05-nnKCub1vkew.json,701,1878,en,auto,65798,2026-09-10T17:59:25Z
_o832l87lF8,finance-committee,2020-09-24,sources/data/youtube-transcripts/finance-committee/2020-09-24-_o832l87lF8.json,2525,5908,en,auto,231454,2026-09-11T19:54:45Z
BVUjgYzBO3M,school-committee,2020-09-19,sources/data/youtube-transcripts/school-committee/2020-09-19-BVUjgYzBO3M.json,242,600,en,auto,23348,2026-09-10T18:00:11Z
v_1IGpd3rqw,historical-commission,2020-09-17,sources/data/youtube-transcripts/historical-commission/2020-09-17-v_1IGpd3rqw.json,130,464,en,auto,12798,2026-09-10T18:01:00Z
y4uH24ZSias,select-board,2020-09-15,sources/data/youtube-transcripts/select-board/2020-09-15-y4uH24ZSias.json,2908,6845,en,auto,273300,2026-09-11T22:05:20Z
VSg-jr7qn6I,personnel-committee,2020-09-14,sources/data/youtube-transcripts/personnel-committee/2020-09-14-VSg-jr7qn6I.json,777,2024,en,auto,72518,2026-09-10T18:05:32Z
1RcfsNtryrQ,finance-committee,2020-09-10,sources/data/youtube-transcripts/finance-committee/2020-09-10-1RcfsNtryrQ.json,1503,3475,en,auto,141534,2026-09-11T19:55:31Z
nZDUmhi4gp8,select-board,2020-09-08,sources/data/youtube-transcripts/select-board/2020-09-08-nZDUmhi4gp8.json,2603,6355,en,auto,244589,2026-09-11T22:06:06Z
-eACNS5WIG4,school-committee,2020-09-02,sources/data/youtube-transcripts/school-committee/2020-09-02--eACNS5WIG4.json,2476,6166,en,auto,232776,2026-09-10T18:06:18Z
em1u5m8q3ho,select-board,2020-09-01,sources/data/youtube-transcripts/select-board/2020-09-01-em1u5m8q3ho.json,5469,12617,en,auto,516335,2026-09-11T22:06:53Z
Q299PdNLwe0,finance-committee,2020-08-27,sources/data/youtube-transcripts/finance-committee/2020-08-27-Q299PdNLwe0.json,2173,5070,en,auto,204637,2026-09-11T19:56:17Z
UFfwsG-x5UU,sewer-commission,2020-08-25,sources/data/youtube-transcripts/sewer-commission/2020-08-25-UFfwsG-x5UU.json,3507,7879,en,auto,330799,2026-09-10T18:07:04Z
aU9etRwP8nM,select-board,2020-08-18,sources/data/youtube-transcripts/select-board/2020-08-18-aU9etRwP8nM.json,3225,7185,en,auto,304729,2026-09-11T22:07:39Z
kJEuS2Yc28I,finance-committee,2020-08-13,sources/data/youtube-transcripts/finance-committee/2020-08-13-kJEuS2Yc28I.json,2398,5638,en,auto,225117,2026-09-11T20:29:52Z
yy5cX70RsiE,select-board,2020-08-11,sources/data/youtube-transcripts/select-board/2020-08-11-yy5cX70RsiE.json,4300,9862,en,auto,403917,2026-09-11T22:08:25Z
_8lX9oAJ7wk,school-committee,2020-08-05,sources/data/youtube-transcripts/school-committee/2020-08-05-_8lX9oAJ7wk.json,4815,14914,en,auto,474928,2026-09-10T18:07:50Z
y1bN-dg34kQ,select-board,2020-08-04,sources/data/youtube-transcripts/select-board/2020-08-04-y1bN-dg34kQ.json,5076,11504,en,auto,479024,2026-09-11T22:09:11Z
IH6v4XR9umQ,school-committee,2020-07-29,sources/data/youtube-transcripts/school-committee/2020-07-29-IH6v4XR9umQ.json,2223,5321,en,auto,209211,2026-09-10T18:20:20Z
IdssCfgpMWA,finance-committee,2020-07-23,sources/data/youtube-transcripts/finance-committee/2020-07-23-IdssCfgpMWA.json,2199,5176,en,auto,206726,2026-09-11T20:30:39Z
tMIE531YTqM,zoning-board-of-appeals,2020-07-22,sources/data/youtube-transcripts/zoning-board-of-appeals/2020-07-22-tMIE531YTqM.json,1418,3293,en,auto,134234,2026-09-10T18:21:06Z
sf9HW7n44LU,select-board,2020-07-21,sources/data/youtube-transcripts/select-board/2020-07-21-sf9HW7n44LU.json,4059,8919,en,auto,383597,2026-09-11T22:42:41Z
FYeXy015WiQ,select-board,2020-07-14,sources/data/youtube-transcripts/select-board/2020-07-14-FYeXy015WiQ.json,2431,5443,en,auto,230049,2026-09-11T22:43:27Z
K4d3JXoJ-UI,board-of-assessors,2020-07-13,sources/data/youtube-transcripts/board-of-assessors/2020-07-13-K4d3JXoJ-UI.json,441,1425,en,auto,45136,2026-09-10T18:21:53Z
4wo6jwfroSs,finance-committee,2020-07-09,sources/data/youtube-transcripts/finance-committee/2020-07-09-4wo6jwfroSs.json,1051,2488,en,auto,98697,2026-09-11T20:31:25Z
4BA4GYTd_SY,select-board,2020-07-07,sources/data/youtube-transcripts/select-board/2020-07-07-4BA4GYTd_SY.json,3864,10401,en,auto,383463,2026-09-11T22:44:13Z
4ZD5e82gkzM,school-committee,2020-06-30,sources/data/youtube-transcripts/school-committee/2020-06-30-4ZD5e82gkzM.json,2000,6920,en,auto,202785,2026-09-10T18:22:39Z
-azRbnSr4V0,finance-committee,2020-06-25,sources/data/youtube-transcripts/finance-committee/2020-06-25--azRbnSr4V0.json,1321,3632,en,auto,129661,2026-09-11T20:32:21Z
MthinOGIWbQ,zoning-board-of-appeals,2020-06-24,sources/data/youtube-transcripts/zoning-board-of-appeals/2020-06-24-MthinOGIWbQ.json,653,2026,en,auto,66794,2026-09-10T18:23:25Z
xmrr3B24lag,conservation-commission,2020-06-17,sources/data/youtube-transcripts/conservation-commission/2020-06-17-xmrr3B24lag.json,5515,15265,en,auto,547675,2026-09-10T18:24:11Z
uxmBg8fG_6A,school-committee,2020-06-17,sources/data/youtube-transcripts/school-committee/2020-06-17-uxmBg8fG_6A.json,2862,7384,en,auto,266165,2026-09-10T18:24:58Z
ZwZvBwu6sJs,select-board,2020-06-16,sources/data/youtube-transcripts/select-board/2020-06-16-ZwZvBwu6sJs.json,3264,7274,en,auto,308757,2026-09-11T22:44:59Z
MZXiZ9jQu3A,finance-committee,2020-06-11,sources/data/youtube-transcripts/finance-committee/2020-06-11-MZXiZ9jQu3A.json,1679,5727,en,auto,171252,2026-09-11T20:33:07Z
KYbZRtspCKo,select-board,2020-06-09,sources/data/youtube-transcripts/select-board/2020-06-09-KYbZRtspCKo.json,3035,8965,en,auto,308488,2026-09-11T22:45:46Z
GwMhvKGgsn0,school-committee,2020-06-03,sources/data/youtube-transcripts/school-committee/2020-06-03-GwMhvKGgsn0.json,2411,5763,en,auto,225418,2026-09-10T18:25:44Z
WUrxcH0dKdQ,select-board,2020-06-02,sources/data/youtube-transcripts/select-board/2020-06-02-WUrxcH0dKdQ.json,3794,8461,en,auto,355366,2026-09-11T22:46:32Z
