video_id,channel_rank,title,url,title_stem,kind,category,board_count,meeting_date,date_source,date_flag,note,classification_source,classified_by,classified_at
ed_JnimQF8c,4383,School Committee Meeting 05.07.14,https://www.youtube.com/watch?v=ed_JnimQF8c,School Committee Meeting,meeting,regular,1,2014-05-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
2kehYmsdn_o,4384,4.2.14 - School Comm. Meeting ALICE Training Presentation,https://www.youtube.com/watch?v=2kehYmsdn_o,School Comm. Meeting ALICE Training Presentation,meeting,regular,1,2014-04-02,title (mm.dd.yy),,the title names an agenda item,model,claude-opus-5 (1M context),2026-09-08
GoYTL-oNOas,4385,Town Meeting 05.03.14,https://www.youtube.com/watch?v=GoYTL-oNOas,Town Meeting,meeting,regular,1,2014-05-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ZxRzGbGeYPQ,4386,Selectmen Meeting 05.06.14,https://www.youtube.com/watch?v=ZxRzGbGeYPQ,Selectmen Meeting,meeting,regular,1,2014-05-06,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
rCx2Bs_bXJ8,4387,THMSPodcast050514,https://www.youtube.com/watch?v=rCx2Bs_bXJ8,THMSPodcast,not_a_meeting,school_programming,0,2014-05-05,title (mmddyy),,,model,claude-opus-5 (1M context),2026-09-08
8_7uP9afuzA,4388,Selectmen Candidate Debate 04.30.14,https://www.youtube.com/watch?v=8_7uP9afuzA,Selectmen Candidate Debate,not_a_meeting,election_forum,0,2014-04-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
xwrjPSTZsIA,4389,Selectmen Meeing 04.29.14,https://www.youtube.com/watch?v=xwrjPSTZsIA,Selectmen Meeing,meeting,regular,1,2014-04-29,title (mm.dd.yy),,misspelling,model,claude-opus-5 (1M context),2026-09-08
syIX9LXoMF0,4390,Lunenburg Public Access -  Show Ideas,https://www.youtube.com/watch?v=syIX9LXoMF0,Lunenburg Public Access - Show Ideas,not_a_meeting,psa,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
dI_nlMtWDzg,4391,THMS Podcast - Week of 04.28.14,https://www.youtube.com/watch?v=dI_nlMtWDzg,THMS Podcast - Week of,not_a_meeting,school_programming,0,2014-04-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MnBwb5qbqzU,4392,Zoning Board of Appeals - 04.23.14,https://www.youtube.com/watch?v=MnBwb5qbqzU,Zoning Board of Appeals,meeting,regular,1,2014-04-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
-cXmAu9jtDk,4393,Selectmen Meeting 04.22.14,https://www.youtube.com/watch?v=-cXmAu9jtDk,Selectmen Meeting,meeting,regular,1,2014-04-22,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
htuM7LyC5qM,4394,Lane Property Acquisition Overview - Town Meeting Vote,https://www.youtube.com/watch?v=htuM7LyC5qM,Lane Property Acquisition Overview - Town Meeting Vote,not_a_meeting,presentation,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
BnZiNuPTIPI,4395,Selectmen Meeting 04.15.14,https://www.youtube.com/watch?v=BnZiNuPTIPI,Selectmen Meeting,meeting,regular,1,2014-04-15,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
n_5cGJEB3ME,4396,Planning Board Meeting 04.14.14,https://www.youtube.com/watch?v=n_5cGJEB3ME,Planning Board Meeting,meeting,regular,1,2014-04-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
RJCytahwXxc,4397,THMS Podcast for the week of 04.14.14,https://www.youtube.com/watch?v=RJCytahwXxc,THMS Podcast for the week of,not_a_meeting,school_programming,0,2014-04-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1chWdBzr7RQ,4398,Lunenburg Sewer Commission Wastewater and Sewage PSA,https://www.youtube.com/watch?v=1chWdBzr7RQ,Lunenburg Sewer Commission Wastewater and Sewage PSA,not_a_meeting,psa,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
rfFjY9ueOs8,4399,Zoning Board of Appeals 04.09.14,https://www.youtube.com/watch?v=rfFjY9ueOs8,Zoning Board of Appeals,meeting,regular,1,2014-04-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
0dlung0-kaM,4400,Selectmen Meeting 04.08.14,https://www.youtube.com/watch?v=0dlung0-kaM,Selectmen Meeting,meeting,regular,1,2014-04-08,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
JlT6Hqoi74k,4401,THMS Podcast for the week of 04.07.14,https://www.youtube.com/watch?v=JlT6Hqoi74k,THMS Podcast for the week of,not_a_meeting,school_programming,0,2014-04-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
A76gkF8zW6E,4402,Finance Committee - Budget 04.03.14,https://www.youtube.com/watch?v=A76gkF8zW6E,Finance Committee - Budget,meeting,regular,1,2014-04-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
kdi4HPLjbvc,4403,School Committee Meeting  04.02.14,https://www.youtube.com/watch?v=kdi4HPLjbvc,School Committee Meeting,meeting,regular,1,2014-04-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
h7BcNdvDAKs,4404,Selectmen Meeting 04.01.14,https://www.youtube.com/watch?v=h7BcNdvDAKs,Selectmen Meeting,meeting,regular,1,2014-04-01,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
jvdIxXhI6ts,4405,LHS Senior Showcase Concert - 03.28.14,https://www.youtube.com/watch?v=jvdIxXhI6ts,LHS Senior Showcase Concert,not_a_meeting,school_event,0,2014-03-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
99kNoQbbeGs,4406,New Clothing Drive for Homeless Children 3/30/14 to 4/10/14 - Project 351 PSA,https://www.youtube.com/watch?v=99kNoQbbeGs,New Clothing Drive for Homeless Children 3/30/14 to - Project 351 PSA,not_a_meeting,psa,0,2014-04-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ri3K0iphImk,4407,THMS Podcast for the week of 03.31.14,https://www.youtube.com/watch?v=ri3K0iphImk,THMS Podcast for the week of,not_a_meeting,school_programming,0,2014-03-31,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
UTQPme-_cj4,4408,Finance Committee Budget Meeting 03.27.14,https://www.youtube.com/watch?v=UTQPme-_cj4,Finance Committee Budget Meeting,meeting,regular,1,2014-03-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
SnI1aIE1JBI,4409,Zoaning Board of Appeals 03.26.14,https://www.youtube.com/watch?v=SnI1aIE1JBI,Zoaning Board of Appeals,meeting,regular,1,2014-03-26,title (mm.dd.yy),,misspelling,model,claude-opus-5 (1M context),2026-09-08
-BvhqDkbIRA,4410,Sewer Commission Meeting  03.25.14,https://www.youtube.com/watch?v=-BvhqDkbIRA,Sewer Commission Meeting,meeting,regular,1,2014-03-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
CmXPllqHKdU,4411,Planning Board Meeting - 03.24.14,https://www.youtube.com/watch?v=CmXPllqHKdU,Planning Board Meeting,meeting,regular,1,2014-03-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
yWhQLRgKh6Y,4412,LHS Men's Alumni Basketball Game 03.15.14,https://www.youtube.com/watch?v=yWhQLRgKh6Y,LHS Men's Alumni Basketball Game,not_a_meeting,community_event,0,2014-03-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
YKwBHWnKaJs,4413,LHS Alumni Basketball - Women's Game 03.15.14,https://www.youtube.com/watch?v=YKwBHWnKaJs,LHS Alumni Basketball - Women's Game,not_a_meeting,community_event,0,2014-03-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
L7F2GHto034,4414,THMS Podcast - Week of 03.24.14,https://www.youtube.com/watch?v=L7F2GHto034,THMS Podcast - Week of,not_a_meeting,school_programming,0,2014-03-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Ek-E5flRzWM,4415,Finance Committee Meeting - Budget 03.20.14,https://www.youtube.com/watch?v=Ek-E5flRzWM,Finance Committee Meeting - Budget,meeting,regular,1,2014-03-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Sa8ElBGelRY,4416,School Committee Meeting  -  03.19.14,https://www.youtube.com/watch?v=Sa8ElBGelRY,School Committee Meeting,meeting,regular,1,2014-03-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
2QKqEs0u0nw,4417,Board of Selectmen 03.18.14,https://www.youtube.com/watch?v=2QKqEs0u0nw,Board of Selectmen,meeting,regular,1,2014-03-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_R1XXXRoG2Y,4418,LHS Hockey vs NMiddlesex - Div 3A Finals 03.10.14,https://www.youtube.com/watch?v=_R1XXXRoG2Y,LHS Hockey vs NMiddlesex - Div 3A Finals,not_a_meeting,school_sports,0,2014-03-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
317xBKC-S2Q,4419,THMS Podcast for the week of 03.17.14,https://www.youtube.com/watch?v=317xBKC-S2Q,THMS Podcast for the week of,not_a_meeting,school_programming,0,2014-03-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MKRzn8ImAt4,4420,Finance Budget 03.13.14,https://www.youtube.com/watch?v=MKRzn8ImAt4,Finance Budget,meeting,regular,1,2014-03-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VVVz6DLOugM,4421,Eagle House Announcements - March/April and beyond,https://www.youtube.com/watch?v=VVVz6DLOugM,Eagle House Announcements - March/April and beyond,not_a_meeting,senior_center,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
DvniF6t5RiI,4422,LHS Hockey vs Worcester - Semi Finals 03.05.14,https://www.youtube.com/watch?v=DvniF6t5RiI,LHS Hockey vs Worcester - Semi Finals,not_a_meeting,school_sports,0,2014-03-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
gDvOFQ1b2k0,4423,Board of Selectmen Meeting - 03.11.14,https://www.youtube.com/watch?v=gDvOFQ1b2k0,Board of Selectmen Meeting,meeting,regular,1,2014-03-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
-XGreDrMA30,4424,Planning Board Meeting  03.10.14,https://www.youtube.com/watch?v=-XGreDrMA30,Planning Board Meeting,meeting,regular,1,2014-03-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
P5wL0vmW0u0,4425,THMSPodcast031014,https://www.youtube.com/watch?v=P5wL0vmW0u0,THMSPodcast,not_a_meeting,school_programming,0,2014-03-10,title (mmddyy),,,model,claude-opus-5 (1M context),2026-09-08
DfrCawUYrBY,4426,LHS Hockey vs Grafton 03.01.14,https://www.youtube.com/watch?v=DfrCawUYrBY,LHS Hockey vs Grafton,not_a_meeting,school_sports,0,2014-03-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
zfnPvJcxBnI,4427,Finance Committee - Budget Hearings 03.06.14,https://www.youtube.com/watch?v=zfnPvJcxBnI,Finance Committee - Budget Hearings,meeting,hearing,1,2014-03-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
jDjlYydotdg,4428,School Committe Meeting  03.05.14,https://www.youtube.com/watch?v=jDjlYydotdg,School Committe Meeting,meeting,regular,1,2014-03-05,title (mm.dd.yy),,misspelling,model,claude-opus-5 (1M context),2026-09-08
cz63-uw7ZoY,4429,Selectmen Meeting 03.04.14,https://www.youtube.com/watch?v=cz63-uw7ZoY,Selectmen Meeting,meeting,regular,1,2014-03-04,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
_mrCOR3lli0,4430,THMS Podcast - Week of 03.03.14,https://www.youtube.com/watch?v=_mrCOR3lli0,THMS Podcast - Week of,not_a_meeting,school_programming,0,2014-03-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1QwnGTfkx0M,4431,School Committee Meeting 02.26.14,https://www.youtube.com/watch?v=1QwnGTfkx0M,School Committee Meeting,meeting,regular,1,2014-02-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
q8B6W3q3QkQ,4432,Finance Committee Meeting 02.27.14,https://www.youtube.com/watch?v=q8B6W3q3QkQ,Finance Committee Meeting,meeting,regular,1,2014-02-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5xP1fgkWw1w,4433,Zoaning Board of Appeals 02.26.14,https://www.youtube.com/watch?v=5xP1fgkWw1w,Zoaning Board of Appeals,meeting,regular,1,2014-02-26,title (mm.dd.yy),,misspelling,model,claude-opus-5 (1M context),2026-09-08
em16UPTO3Rc,4434,Sewer Commission Meeting - 02.25.14,https://www.youtube.com/watch?v=em16UPTO3Rc,Sewer Commission Meeting,meeting,regular,1,2014-02-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
gAnoFw_owCw,4435,LaTabella Roast Pork and a Visit to Hollis Hills Farm,https://www.youtube.com/watch?v=gAnoFw_owCw,LaTabella Roast Pork and a Visit to Hollis Hills Farm,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
vJfh6Y3hC-w,4436,THMSPodcast,https://www.youtube.com/watch?v=vJfh6Y3hC-w,THMSPodcast,not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
F-IOno32R8c,4437,LHS Varsity Hockey vs Worcester 02.16.14,https://www.youtube.com/watch?v=F-IOno32R8c,LHS Varsity Hockey vs Worcester,not_a_meeting,school_sports,0,2014-02-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
HZ1TlenA8jk,4438,LHS Girls Varsity Basketball vs Fitchburg - 02.17.14,https://www.youtube.com/watch?v=HZ1TlenA8jk,LHS Girls Varsity Basketball vs Fitchburg,not_a_meeting,school_sports,0,2014-02-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
OXs3nTEiPQg,4439,LHS Boys Varsity Basketball vs Hudson - 02.12.14,https://www.youtube.com/watch?v=OXs3nTEiPQg,LHS Boys Varsity Basketball vs Hudson,not_a_meeting,school_sports,0,2014-02-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
oaG7n685Fcw,4440,LHS Boys Varsity Basketball vs Tyngsboro - 02.07.14,https://www.youtube.com/watch?v=oaG7n685Fcw,LHS Boys Varsity Basketball vs Tyngsboro,not_a_meeting,school_sports,0,2014-02-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Z7npgAWKtDE,4441,LHS Girls Varsity Basketball vs Clinton 01.30.14,https://www.youtube.com/watch?v=Z7npgAWKtDE,LHS Girls Varsity Basketball vs Clinton,not_a_meeting,school_sports,0,2014-01-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ohnkZ2DrN4I,4442,Zoning Board of Appeals - 02.12.14,https://www.youtube.com/watch?v=ohnkZ2DrN4I,Zoning Board of Appeals,meeting,regular,1,2014-02-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
JGXAp0TbHrc,4443,Board of Selectmen Meeting - 02.11.14,https://www.youtube.com/watch?v=JGXAp0TbHrc,Board of Selectmen Meeting,meeting,regular,1,2014-02-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
IsYl3wJzd7M,4444,Planning Board - 02.10.14,https://www.youtube.com/watch?v=IsYl3wJzd7M,Planning Board,meeting,regular,1,2014-02-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
lkC_ebNnWNg,4445,LHS Boys Basketball vs Oakmnt - 01.17.14,https://www.youtube.com/watch?v=lkC_ebNnWNg,LHS Boys Basketball vs Oakmnt,not_a_meeting,school_sports,0,2014-01-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pXwvDfMNlcs,4446,THMSPodcast,https://www.youtube.com/watch?v=pXwvDfMNlcs,THMSPodcast,not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
32VVlCqgAHk,4447,"Selectmen Meeting - 02,04,14",https://www.youtube.com/watch?v=32VVlCqgAHk,Selectmen Meeting,meeting,regular,1,2014-02-04,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
F0FzAtvs-sw,4448,Sewer Commission Mtg - 01.28.14,https://www.youtube.com/watch?v=F0FzAtvs-sw,Sewer Commission Mtg,meeting,regular,1,2014-01-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
qOFDjunvhnA,4449,LaTabella with Mario and Phyllis  -  Nona's Sunday Supper,https://www.youtube.com/watch?v=qOFDjunvhnA,LaTabella with Mario and Phyllis - Nona's Sunday Supper,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
FtbmnLUEBng,4450,THMS Podcast for the week of 02.03.14,https://www.youtube.com/watch?v=FtbmnLUEBng,THMS Podcast for the week of,not_a_meeting,school_programming,0,2014-02-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
iFw3k6HdrFY,4451,LHS Girls Basketball vs Oakmont  -  01.17.14,https://www.youtube.com/watch?v=iFw3k6HdrFY,LHS Girls Basketball vs Oakmont,not_a_meeting,school_sports,0,2014-01-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ivvaKZ-Zg2M,4452,LHS Boys Basketball vs Gardner - 01.27.14,https://www.youtube.com/watch?v=ivvaKZ-Zg2M,LHS Boys Basketball vs Gardner,not_a_meeting,school_sports,0,2014-01-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Wroe0W3jTNA,4453,THMS Podcast for the week of 01.27.14,https://www.youtube.com/watch?v=Wroe0W3jTNA,THMS Podcast for the week of,not_a_meeting,school_programming,0,2014-01-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
7eKJED9Gn4c,4454,THMS Winter Festival Concert,https://www.youtube.com/watch?v=7eKJED9Gn4c,THMS Winter Festival Concert,not_a_meeting,school_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
pdSG187QDaU,4455,School Committee Meeting - 01.22.14,https://www.youtube.com/watch?v=pdSG187QDaU,School Committee Meeting,meeting,regular,1,2014-01-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
zm_-bzgYEpE,4456,Zoning Board of Appeals - 01.22.14,https://www.youtube.com/watch?v=zm_-bzgYEpE,Zoning Board of Appeals,meeting,regular,1,2014-01-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
fSnMWpiGLps,4457,Selectmen Meeting - 01.21.14,https://www.youtube.com/watch?v=fSnMWpiGLps,Selectmen Meeting,meeting,regular,1,2014-01-21,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
R_1epHndRXo,4458,School Building Committee - 01.15.14,https://www.youtube.com/watch?v=R_1epHndRXo,School Building Committee,meeting,regular,1,2014-01-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vqq1bkqsujk,4459,LHS Girls Basketball vs Gardener - 01.04.14,https://www.youtube.com/watch?v=vqq1bkqsujk,LHS Girls Basketball vs Gardener,not_a_meeting,school_sports,0,2014-01-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WoronVkiD74,4460,LHS GIRLS  Basketball vs Tyngsboro - 01.14.14,https://www.youtube.com/watch?v=WoronVkiD74,LHS GIRLS Basketball vs Tyngsboro,not_a_meeting,school_sports,0,2014-01-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
yiYheD5KaFQ,4461,LHS Boys Basketball  vs  Narragansett - 01.10.14,https://www.youtube.com/watch?v=yiYheD5KaFQ,LHS Boys Basketball vs Narragansett,not_a_meeting,school_sports,0,2014-01-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
2Q-WpGzaKHs,4462,THMSPodcast,https://www.youtube.com/watch?v=2Q-WpGzaKHs,THMSPodcast,not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
ALKEF6yV9o0,4463,Planning Board - 01.13.14,https://www.youtube.com/watch?v=ALKEF6yV9o0,Planning Board,meeting,regular,1,2014-01-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ydZcZ_4vJLI,4464,School Committee Meeting - 01.08.14,https://www.youtube.com/watch?v=ydZcZ_4vJLI,School Committee Meeting,meeting,regular,1,2014-01-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
TLGK5wP-g3o,4465,THMS Podcast - 01.13.14,https://www.youtube.com/watch?v=TLGK5wP-g3o,THMS Podcast,not_a_meeting,school_programming,0,2014-01-13,title (mm.dd.yy),,student-produced middle school podcast,model,claude-opus-5 (1M context),2026-09-08
fVIV9a43yd4,4466,"Lunenburg Special Town Meeting - January 07, 2014",https://www.youtube.com/watch?v=fVIV9a43yd4,Lunenburg Special Town Meeting,meeting,special,1,2014-01-07,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
JfYa2VVAK9Q,4467,Eagle House Announcements - January/February 2014,https://www.youtube.com/watch?v=JfYa2VVAK9Q,Eagle House Announcements - January/February 2014,not_a_meeting,senior_center,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
yka-y65vrQc,4468,Zoning Board of Appeals - 01.08.14,https://www.youtube.com/watch?v=yka-y65vrQc,Zoning Board of Appeals,meeting,regular,1,2014-01-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
YegHEl9BiGM,4469,LHS Girls Basketball vs Maynrd - 12.20.13,https://www.youtube.com/watch?v=YegHEl9BiGM,LHS Girls Basketball vs Maynrd,not_a_meeting,school_sports,0,2013-12-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wF0eMqO0uUc,4470,LHS Girls Basketball vs Bromfield - 12.18.13,https://www.youtube.com/watch?v=wF0eMqO0uUc,LHS Girls Basketball vs Bromfield,not_a_meeting,school_sports,0,2013-12-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
BWE5hryxEJM,4471,LHS Boys Basketball vs Ayer 12.23.13,https://www.youtube.com/watch?v=BWE5hryxEJM,LHS Boys Basketball vs Ayer,not_a_meeting,school_sports,0,2013-12-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
hYTR5XYwbFk,4472,LaTabella with Mario and Phyllis - Roasted Sausage,https://www.youtube.com/watch?v=hYTR5XYwbFk,LaTabella with Mario and Phyllis - Roasted Sausage,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
YVzPHyj3VJo,4473,YULE LOG,https://www.youtube.com/watch?v=YVzPHyj3VJo,YULE LOG,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
RwUgNJWh6T8,4474,Finance Committee Meeting - 12.19.13,https://www.youtube.com/watch?v=RwUgNJWh6T8,Finance Committee Meeting,meeting,regular,1,2013-12-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
XsxTx80W7dM,4475,THMS Podcast - 01.06.14,https://www.youtube.com/watch?v=XsxTx80W7dM,THMS Podcast,not_a_meeting,school_programming,0,2014-01-06,title (mm.dd.yy),,student-produced middle school podcast,model,claude-opus-5 (1M context),2026-09-08
11l37rCIa2A,4476,SchoolComm121813,https://www.youtube.com/watch?v=11l37rCIa2A,SchoolComm,meeting,regular,1,2013-12-18,title (mmddyy),,,model,claude-opus-5 (1M context),2026-09-08
AAZj3jRJYJ8,4477,LHS Girls Basketball vs Leominster - 12.18.13,https://www.youtube.com/watch?v=AAZj3jRJYJ8,LHS Girls Basketball vs Leominster,not_a_meeting,school_sports,0,2013-12-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
dkKG-ia6mo8,4478,LHS Instrumental Concert - 12.12.13,https://www.youtube.com/watch?v=dkKG-ia6mo8,LHS Instrumental Concert,not_a_meeting,school_event,0,2013-12-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GlahXhxuHiI,4479,Lunenburg Fire Department - SafetyDrills 12.07.13,https://www.youtube.com/watch?v=GlahXhxuHiI,Lunenburg Fire Department - SafetyDrills,not_a_meeting,psa,0,2013-12-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ykzWTlGUzUE,4480,Selectmen Meeting - 12.17.13,https://www.youtube.com/watch?v=ykzWTlGUzUE,Selectmen Meeting,meeting,regular,1,2013-12-17,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
L9k2ulinIMY,4481,LHS Vocal Festival Concert - 12.10.13,https://www.youtube.com/watch?v=L9k2ulinIMY,LHS Vocal Festival Concert,not_a_meeting,school_event,0,2013-12-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
7d1xDTZf60M,4482,Finance Committee - 12.12.13,https://www.youtube.com/watch?v=7d1xDTZf60M,Finance Committee,meeting,regular,1,2013-12-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
NAKcYuIbt_c,4483,THMS Podcast - 12.16.13,https://www.youtube.com/watch?v=NAKcYuIbt_c,THMS Podcast,not_a_meeting,school_programming,0,2013-12-16,title (mm.dd.yy),,student-produced middle school podcast,model,claude-opus-5 (1M context),2026-09-08
vr_lR695a1k,4484,Selectmen Meeting - 12.10.13,https://www.youtube.com/watch?v=vr_lR695a1k,Selectmen Meeting,meeting,regular,1,2013-12-10,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
nTCl0R4Pwdg,4485,Lunenburg Annual Christmas Tree Lighting  Ceremony - 12-02-13,https://www.youtube.com/watch?v=nTCl0R4Pwdg,Lunenburg Annual Christmas Tree Lighting Ceremony,not_a_meeting,community_event,0,2013-12-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
4tE-dr9fzw0,4486,THMS Podcast -  Week of 12.09.13,https://www.youtube.com/watch?v=4tE-dr9fzw0,THMS Podcast - Week of,not_a_meeting,school_programming,0,2013-12-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
6vgTcwm1MR0,4487,Public Access Cable Committee Meeting - 12.02.13,https://www.youtube.com/watch?v=6vgTcwm1MR0,Public Access Cable Committee Meeting,meeting,regular,1,2013-12-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
jHCQIWAVtec,4488,School Building Committee - Public Forum 12.05.13,https://www.youtube.com/watch?v=jHCQIWAVtec,School Building Committee - Public Forum,meeting,forum,1,2013-12-05,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
-7xcfNQxy9I,4489,School Committee Meeting - 12.04.13,https://www.youtube.com/watch?v=-7xcfNQxy9I,School Committee Meeting,meeting,regular,1,2013-12-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
KM_pUaZejII,4490,Selectmen Meeting - 12.03.13,https://www.youtube.com/watch?v=KM_pUaZejII,Selectmen Meeting,meeting,regular,1,2013-12-03,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
